account_id,churn_flag,churn_probability,risk_level,plan_tier,industry,mrr_amount,arr_amount,billing_frequency,expected_mrr_at_risk,expected_arr_at_risk,top_risk_increasing,top_risk_decreasing,top_feature,action_category,suggested_action,urgency
A-cc98bc,False,0.2969659070693066,Low,Basic,DevTools,0,0,monthly,0.0,0.0,industry_DevTools (+0.654); total_usage_count (+0.236); country_US (+0.200),tenure_months (-0.717); tenure_days (-0.715); engagement_trend_ratio (-0.201),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,No action needed
A-d77f4c,False,0.3024227080609938,Medium,Pro,DevTools,196,2352,annual,59.27485077995479,711.2982093594575,industry_DevTools (+0.654); total_usage_count (+0.494); country_US (+0.200),tenure_months (-0.394); tenure_days (-0.393); upgrade_flag (-0.348),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-ccabf0,False,0.3580013048376298,Medium,Pro,HealthTech,0,0,annual,0.0,0.0,industry_HealthTech (+0.358); country_IN (+0.328); engagement_trend_ratio (+0.292),country_US (-0.312); tenure_months (-0.284); tenure_days (-0.284),industry_HealthTech,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-700ade,False,0.1733846841102325,Low,Enterprise,Cybersecurity,950,11400,monthly,164.71544990472088,1976.5853988566505,tenure_months (+0.653); tenure_days (+0.652); total_errors (+0.332),engagement_trend_ratio (-1.028); days_since_last_activity (-0.844); total_usage_count (-0.808),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,No action needed
A-4a4c2d,False,0.459170515022772,Medium,Enterprise,DevTools,2646,31752,monthly,1214.9651827502548,14579.582193003056,engagement_trend_ratio (+0.728); industry_DevTools (+0.654); referral_source_event (+0.390),tenure_months (-0.774); tenure_days (-0.772); total_errors (-0.392),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-b7ef83,False,0.3319324950602672,Medium,Pro,Cybersecurity,588,7056,monthly,195.1763070954371,2342.115685145245,total_usage_count (+0.966); tenure_months (+0.250); tenure_days (+0.249),engagement_trend_ratio (-0.609); total_errors (-0.468); country_US (-0.312),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-e08cd3,False,0.6459825302101287,Medium,Pro,FinTech,1273,15276,annual,822.3357609574939,9868.029131489926,tenure_months (+0.549); tenure_days (+0.548); days_since_last_activity (+0.227),engagement_trend_ratio (-0.690); total_usage_count (-0.229); industry_DevTools (-0.195),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-19b2c8,False,0.4581135825708253,Medium,Pro,DevTools,3980,47760,monthly,1823.2920586318849,21879.504703582617,engagement_trend_ratio (+0.700); industry_DevTools (+0.654); total_usage_count (+0.431),tenure_months (-0.683); tenure_days (-0.681); country_US (-0.312),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-970c97,False,0.6354260375215298,Medium,Enterprise,HealthTech,931,11172,annual,591.5816409325442,7098.979691190531,country_DE (+0.814); industry_HealthTech (+0.358); days_since_last_activity (+0.227),country_US (-0.312); engagement_trend_ratio (-0.289); industry_DevTools (-0.195),country_DE,Segment-Level,Not an individually actionable behavior — this account's region shows elevated structural risk; consider region-specific support/localization review rather than one-off outreach,Monitor / act within the month
A-6dee43,False,0.2519241719522089,Low,Basic,FinTech,0,0,annual,0.0,0.0,total_errors (+0.598); country_UK (+0.227); referral_source_other (+0.211),tenure_months (-0.508); tenure_days (-0.507); days_since_last_activity (-0.343),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,No action needed
A-5ed98d,False,0.6688936873551383,Medium,Basic,DevTools,0,0,annual,0.0,0.0,industry_DevTools (+0.654); total_errors (+0.332); tenure_months (+0.312),total_usage_count (-0.698); referral_source_partner (-0.195); engagement_trend_ratio (-0.140),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-c58f49,False,0.5027552635120378,Medium,Enterprise,EdTech,13930,167160,annual,7003.380820722687,84040.56984867224,tenure_months (+0.414); tenure_days (+0.413); referral_source_other (+0.211),engagement_trend_ratio (-0.627); total_usage_count (-0.499); industry_DevTools (-0.195),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-9c18c4,True,0.3104377188439962,Medium,Pro,HealthTech,2189,26268,monthly,679.5481665495076,8154.577998594092,engagement_trend_ratio (+1.101); industry_HealthTech (+0.358); total_usage_count (+0.255),tenure_months (-0.550); tenure_days (-0.549); total_errors (-0.392),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-cc8c8f,False,0.4475843774124283,Medium,Enterprise,DevTools,0,0,annual,0.0,0.0,industry_DevTools (+0.654); total_errors (+0.332); tenure_months (+0.296),total_usage_count (-0.870); engagement_trend_ratio (-0.676); days_since_last_activity (-0.302),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-5f7781,False,0.6821547374916569,Medium,Pro,DevTools,1078,12936,annual,735.3628070160062,8824.353684192074,industry_DevTools (+0.654); total_errors (+0.636); tenure_months (+0.466),total_usage_count (-1.202); engagement_trend_ratio (-0.788); plan_tier_Pro (-0.104),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-e1b9cd,True,0.723754425237347,High,Pro,DevTools,1960,23520,monthly,1418.5586734652002,17022.7040815824,engagement_trend_ratio (+1.732); total_usage_count (+1.365); industry_DevTools (+0.654),total_errors (-0.772); tenure_months (-0.706); tenure_days (-0.705),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Act this week
A-ac85cd,False,0.3825637374546633,Medium,Enterprise,EdTech,4165,49980,annual,1593.3779664986728,19120.53559798407,total_usage_count (+0.560); tenure_months (+0.414); tenure_days (+0.413),engagement_trend_ratio (-0.632); days_since_last_activity (-0.221); referral_source_partner (-0.195),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-d792a6,False,0.8166642244168141,High,Enterprise,DevTools,12935,155220,annual,10563.55174283149,126762.62091397788,engagement_trend_ratio (+3.579); total_usage_count (+0.779); industry_DevTools (+0.654),tenure_months (-1.032); tenure_days (-1.030); clv_proxy (-0.676),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Act this week
A-ac9111,False,0.4570415617803309,Medium,Pro,HealthTech,4179,50148,monthly,1909.9766866800028,22919.720240160037,total_usage_count (+1.240); referral_source_event (+0.390); industry_HealthTech (+0.358),total_errors (-0.734); tenure_months (-0.508); tenure_days (-0.507),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-18793f,False,0.3410161500320567,Medium,Basic,EdTech,0,0,monthly,0.0,0.0,tenure_months (+0.778); tenure_days (+0.777); support_tickets_per_month (+0.317),engagement_trend_ratio (-1.028); usage_rate_per_day (-0.397); upgrade_flag (-0.348),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-9f0b68,False,0.3572949040858295,Medium,Basic,EdTech,0,0,annual,0.0,0.0,total_usage_count (+0.853); country_US (+0.200); days_since_last_activity (+0.186),engagement_trend_ratio (-0.715); upgrade_flag (-0.348); total_errors (-0.239),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-d3c88e,False,0.6786576844033151,Medium,Pro,DevTools,3184,38208,monthly,2160.846067140156,25930.152805681864,industry_DevTools (+0.654); tenure_months (+0.619); tenure_days (+0.618),engagement_trend_ratio (-0.815); total_errors (-0.810); plan_tier_Pro (-0.104),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-ccb686,False,0.7297557005055831,High,Basic,DevTools,209,2508,annual,152.51894140566688,1830.2272968680024,total_usage_count (+0.900); industry_DevTools (+0.654); engagement_trend_ratio (+0.432),total_errors (-0.734); distinct_features_used (-0.149); feature_breadth_ratio (-0.149),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Act this week
A-118f1c,False,0.344440270281896,Medium,Pro,Cybersecurity,6368,76416,annual,2193.395641155114,26320.747693861365,tenure_months (+0.653); tenure_days (+0.652); total_errors (+0.484),engagement_trend_ratio (-1.028); days_since_last_activity (-0.939); total_usage_count (-0.475),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-0e966d,True,0.5371913106466938,Medium,Basic,FinTech,209,2508,annual,112.272983925159,1347.275807101908,total_usage_count (+0.568); country_IN (+0.328); tenure_months (+0.320),engagement_trend_ratio (-0.359); country_US (-0.312); total_errors (-0.278),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-b9f5b1,False,0.2192906152292469,Low,Pro,Cybersecurity,2985,35820,annual,654.582486459302,7854.989837511624,engagement_trend_ratio (+0.969); total_errors (+0.560); referral_source_other (+0.211),tenure_months (-1.029); tenure_days (-1.027); total_usage_count (-0.718),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-8ae3fc,False,0.4713491007396893,Medium,Pro,DevTools,380,4560,monthly,179.1126582810819,2149.351899372983,industry_DevTools (+0.654); tenure_months (+0.328); tenure_days (+0.327),engagement_trend_ratio (-0.587); total_usage_count (-0.347); country_US (-0.312),industry_DevTools,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-55f257,False,0.4836465026695738,Medium,Basic,FinTech,4179,50148,monthly,2021.158734656149,24253.90481587379,engagement_trend_ratio (+0.376); days_since_last_activity (+0.240); country_US (+0.200),referral_source_organic (-0.222); industry_DevTools (-0.195); tenure_months (-0.167),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
